,station_1_name,station_1_id,station_1_latitude,station_1_longitude,station_2_name,station_2_id,station_2_latitude,station_2_longitude,n,station_pair_area
2505,Broadway at 40th St,211.0,37.827757299999995,-122.25671559999999,Webster St at 2nd St,203.0,37.795194764385954,-122.27396965026855,1,East Bay
2506,Broadway at 40th St,211.0,37.827757299999995,-122.25671559999999,West St at 40th St,190.0,37.8302232,-122.2709501,2,East Bay
2507,Broadway at Battery St,9.0,37.798572108462565,-122.40086898207666,Cyril Magnin St at Ellis St,4.0,37.78588062694133,-122.4089150084319,2,San Francisco
2508,Broadway at Battery St,9.0,37.798572108462565,-122.40086898207666,Powell St BART Station (Market St at 4th St),3.0,37.78637526861584,-122.40490436553955,24,San Francisco
2509,Broadway at Battery St,9.0,37.798572108462565,-122.40086898207666,Powell St BART Station (Market St at 5th St),5.0,37.78389935708493,-122.40844488143921,15,San Francisco
2510,Broadway at Battery St,9.0,37.798572108462565,-122.40086898207666,The Embarcadero at Sansome St,6.0,37.80477,-122.40323400000001,32,San Francisco
2511,Broadway at Battery St,9.0,37.798572108462565,-122.40086898207666,The Embarcadero at Vallejo St,8.0,37.799953,-122.398525,9,San Francisco
2512,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,19th Street BART Station,182.0,37.809012599999996,-122.2682473,3,East Bay
2513,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,49th St at Telegraph Ave,175.0,37.8359455,-122.2623663,3,East Bay
2514,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,55th St at Telegraph Ave,204.0,37.84018579999999,-122.26182250000001,7,East Bay
2515,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,59th St at Horton St,153.0,37.84094520000001,-122.2913604,1,East Bay
2516,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,Bay Pl at Vernon St,195.0,37.81231409135146,-122.26077854633331,4,East Bay
2517,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,Broadway at 30th St,178.0,37.819381400000005,-122.2619284,5,East Bay
2518,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,College Ave at Bryant Ave,206.0,37.8381269,-122.25127140000002,1,East Bay
2519,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,College Ave at Harwood Ave,167.0,37.848152,-122.25215990000001,1,East Bay
2520,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,College Ave at Taft Ave,172.0,37.8417999,-122.25153490000001,7,East Bay
2521,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,Emeryville Town Hall,149.0,37.8312752,-122.28563329999999,1,East Bay
2522,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,Frank H Ogawa Plaza,7.0,37.8045623549303,-122.27173805236816,4,East Bay
2523,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,Grand Ave at Perkins St,196.0,37.80889393398715,-122.25646018981932,1,East Bay
2524,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,Grand Ave at Santa Clara Ave,193.0,37.812744099999996,-122.2472152,2,East Bay
2525,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,Grand Ave at Webster St,181.0,37.8113768,-122.2651925,5,East Bay
2526,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,MacArthur BART Station,176.0,37.82840997305853,-122.26631462574005,5,East Bay
2527,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,MacArthur Blvd at Telegraph Ave,177.0,37.82628629999999,-122.2651002,2,East Bay
2528,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,Rockridge BART Station,171.0,37.84427875399067,-122.251900434494,27,East Bay
2529,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,Shattuck Ave at 55th St,173.0,37.8403643,-122.26448810000001,2,East Bay
2530,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,Shattuck Ave at Telegraph Ave,158.0,37.8332786,-122.26349009999998,1,East Bay
2531,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,Stanford Ave at Hollis St,156.0,37.8384435,-122.28866470000001,4,East Bay
2532,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,Telegraph Ave at 19th St,183.0,37.8087021,-122.26992709999999,1,East Bay
2533,Broadway at Coronado Ave,207.0,37.8357883,-122.25162069999999,West Oakland BART Station,160.0,37.805318299999996,-122.2948365,1,East Bay
2534,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,11th St at Natoma St,77.0,37.773506899999994,-122.4160402,1,San Francisco
2535,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,14th St at Mission St,97.0,37.7682646,-122.4201102,2,San Francisco
2536,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,18th St at Noe St,119.0,37.7610471,-122.43264170000002,2,San Francisco
2537,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,1st St at Folsom St,26.0,37.787290000000006,-122.39438,11,San Francisco
2538,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,22nd St Caltrain Station,130.0,37.75771842163036,-122.39181250333785,1,San Francisco
2539,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,29th St at Church St,145.0,37.7436839,-122.42680590000002,1,San Francisco
2540,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,2nd St at Folsom St,37.0,37.78499972833808,-122.39593561749642,6,San Francisco
2541,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,2nd St at Townsend St,50.0,37.780526,-122.39028799999998,10,San Francisco
2542,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,3rd St at Townsend St,66.0,37.77874161153677,-122.39274082710837,7,San Francisco
2543,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,4th St at 16th St,104.0,37.76704457969368,-122.39083349704742,1,San Francisco
2544,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,4th St at Harrison St,47.0,37.78095459960753,-122.39974915981293,6,San Francisco
2545,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,4th St at Mission Bay Blvd S,93.0,37.770407399999996,-122.39119840000002,9,San Francisco
2546,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,5th St at Brannan St,64.0,37.776753899999996,-122.3990176,4,San Francisco
2547,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,5th St at Folsom,321.0,37.78014570345598,-122.40307085237872,6,San Francisco
2548,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,7th St at Brannan St,79.0,37.773491899999996,-122.40367250000001,1,San Francisco
2549,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Beale St at Harrison St,27.0,37.7880593,-122.39186480000001,14,San Francisco
2550,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Berry St at 4th St,81.0,37.77588,-122.39317,14,San Francisco
2551,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Berry St at King St,91.0,37.77176211031317,-122.39843755960464,2,San Francisco
2552,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Broadway at Battery St,9.0,37.798572108462565,-122.40086898207666,18,San Francisco
2553,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Central Ave at Fell St,70.0,37.77331087889723,-122.44429260492323,2,San Francisco
2554,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Church St at Duboce Ave,85.0,37.7700831,-122.42915570000001,1,San Francisco
2555,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Civic Center/UN Plaza BART Station (Market St at McAllister St),44.0,37.7810737,-122.4117382,5,San Francisco
2556,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Clay St at Battery St,14.0,37.795001,-122.39997,27,San Francisco
2557,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Commercial St at Montgomery St,13.0,37.794230999999996,-122.402923,7,San Francisco
2558,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Cyril Magnin St at Ellis St,4.0,37.78588062694133,-122.4089150084319,11,San Francisco
2559,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Davis St at Jackson St,11.0,37.79728,-122.398436,18,San Francisco
2560,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Embarcadero BART Station (Beale St at Market St),17.0,37.792251,-122.39708600000002,30,San Francisco
2561,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Esprit Park,126.0,37.7616343,-122.3906477,3,San Francisco
2562,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Eureka Valley Recreation Center,118.0,37.7591769,-122.4369431,1,San Francisco
2563,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Folsom St at 13th St,87.0,37.769757,-122.415674,1,San Francisco
2564,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Folsom St at 3rd St,36.0,37.78383,-122.39887,6,San Francisco
2565,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Folsom St at 9th St,78.0,37.7737172,-122.41164669999999,2,San Francisco
2566,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Golden Gate Ave at Polk St,41.0,37.78127,-122.41873999999999,8,San Francisco
2567,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Grove St at Divisadero,53.0,37.775946000000005,-122.4377775,1,San Francisco
2568,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Howard St at 2nd St,25.0,37.78752178045625,-122.39740490913393,5,San Francisco
2569,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Howard St at Beale St,22.0,37.789756,-122.39464299999999,18,San Francisco
2570,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Jersey St at Church St,138.0,37.7509004,-122.42741140000001,1,San Francisco
2571,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Laguna St at Hayes St,74.0,37.77643481920474,-122.42624402046205,4,San Francisco
2572,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Market St at 10th St,58.0,37.776619000000004,-122.41738500000001,27,San Francisco
2573,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Market St at Dolores St,86.0,37.76930529999999,-122.4268256,3,San Francisco
2574,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Market St at Franklin St,75.0,37.773793206088705,-122.42123901844023,4,San Francisco
2575,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,McCoppin St at Valencia St,76.0,37.77166246221617,-122.42242321372034,15,San Francisco
2576,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Mechanics Monument Plaza (Market St at Bush St),20.0,37.7913,-122.399051,18,San Francisco
2577,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Mission Bay Kids Park,92.0,37.772300631747626,-122.39302754402159,3,San Francisco
2578,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Mission Playground,121.0,37.75921029999999,-122.4213392,7,San Francisco
2579,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Montgomery St BART Station (Market St at 2nd St),21.0,37.7896254,-122.400811,66,San Francisco
2580,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,O'Farrell St at Divisadero St,29.0,37.7824046019341,-122.43944585323335,2,San Francisco
2581,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Pierce St at Haight St,73.0,37.7717933,-122.43370790000002,1,San Francisco
2582,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Post St at Kearny St,19.0,37.788975,-122.403452,25,San Francisco
2583,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Powell St BART Station (Market St at 4th St),3.0,37.78637526861584,-122.40490436553955,31,San Francisco
2584,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Powell St BART Station (Market St at 5th St),5.0,37.78389935708493,-122.40844488143921,13,San Francisco
2585,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,S Park St at 3rd St,49.0,37.7807601,-122.39498940000001,3,San Francisco
2586,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,S Van Ness Ave at Market St,59.0,37.774814,-122.418954,4,San Francisco
2587,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,San Francisco Caltrain (Townsend St at 4th St),30.0,37.776598,-122.39528200000001,35,San Francisco
2588,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,San Francisco Caltrain Station 2  (Townsend St at 4th St),67.0,37.776639200000005,-122.3955263,13,San Francisco
2589,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,San Francisco Ferry Building (Harry Bridges Plaza),15.0,37.795392,-122.394203,59,San Francisco
2590,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,San Francisco Public Library (Grove St at Hyde St),43.0,37.7787677,-122.41592920000001,3,San Francisco
2591,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Spear St at Folsom St,24.0,37.78967670000001,-122.39042849999998,9,San Francisco
2592,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Steuart St at Market St,16.0,37.794129999999996,-122.39443,19,San Francisco
2593,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,The Embarcadero at Bryant St,28.0,37.78716801474664,-122.38809792330359,11,San Francisco
2594,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,The Embarcadero at Sansome St,6.0,37.80477,-122.40323400000001,55,San Francisco
2595,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,The Embarcadero at Steuart St,23.0,37.791464000000005,-122.391034,22,San Francisco
2596,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,The Embarcadero at Vallejo St,8.0,37.799953,-122.398525,4,San Francisco
2597,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Townsend St at 7th St,90.0,37.771058000000004,-122.402717,3,San Francisco
2598,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Victoria Manalo Draves Park,62.0,37.77779057034257,-122.40643188357352,5,San Francisco
2599,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Washington St at Kearny St,10.0,37.795392937254526,-122.4047702550888,11,San Francisco
2600,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Webster St at O'Farrell St,285.0,37.78352083526095,-122.43115782737732,3,San Francisco
2601,Broadway at Kearny,323.0,37.79801364395978,-122.40595042705534,Yerba Buena Center for the Arts (Howard St at 3rd St),284.0,37.78487208436062,-122.40087568759917,3,San Francisco
2602,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,2nd St at Folsom St,37.0,37.78499972833808,-122.39593561749642,2,San Francisco
2603,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,2nd St at Townsend St,50.0,37.780526,-122.39028799999998,1,San Francisco
2604,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,3rd St at Townsend St,66.0,37.77874161153677,-122.39274082710837,3,San Francisco
2605,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,8th St at Ringold St,60.0,37.774520401136854,-122.4094493687153,2,San Francisco
2606,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Beale St at Harrison St,27.0,37.7880593,-122.39186480000001,2,San Francisco
2607,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Broadway at Battery St,9.0,37.798572108462565,-122.40086898207666,4,San Francisco
2608,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Central Ave at Fell St,70.0,37.77331087889723,-122.44429260492323,58,San Francisco
2609,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Civic Center/UN Plaza BART Station (Market St at McAllister St),44.0,37.7810737,-122.4117382,4,San Francisco
2610,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Commercial St at Montgomery St,13.0,37.794230999999996,-122.402923,1,San Francisco
2611,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Cyril Magnin St at Ellis St,4.0,37.78588062694133,-122.4089150084319,2,San Francisco
2612,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Embarcadero BART Station (Beale St at Market St),17.0,37.792251,-122.39708600000002,4,San Francisco
2613,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Father Alfred E Boeddeker Park,34.0,37.78398789999999,-122.41240800000001,5,San Francisco
2614,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Folsom St at 3rd St,36.0,37.78383,-122.39887,6,San Francisco
2615,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Golden Gate Ave at Hyde St,33.0,37.7816495,-122.4154077,3,San Francisco
2616,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Golden Gate Ave at Polk St,41.0,37.78127,-122.41873999999999,2,San Francisco
2617,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Grove St at Divisadero,53.0,37.775946000000005,-122.4377775,2,San Francisco
2618,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Howard St at 2nd St,25.0,37.78752178045625,-122.39740490913393,2,San Francisco
2619,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Howard St at 8th St,61.0,37.7765126,-122.4113061,4,San Francisco
2620,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Howard St at Beale St,22.0,37.789756,-122.39464299999999,9,San Francisco
2621,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Koshland Park,56.0,37.77341396997343,-122.427316904068,2,San Francisco
2622,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Market St at 10th St,58.0,37.776619000000004,-122.41738500000001,17,San Francisco
2623,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,McAllister St at Baker St,52.0,37.7774157,-122.4418376,7,San Francisco
2624,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Mechanics Monument Plaza (Market St at Bush St),20.0,37.7913,-122.399051,6,San Francisco
2625,Broderick St at Oak St,71.0,37.773062700000004,-122.4390777,Montgomery St BART Station (Market St at 2nd St),21.0,37.7896254,-122.400811,36,San Francisco
